,review_id,image_file,score
0,Qr0Tgy5Co6Fjy0Y12v5lYA,XLNkkWGWoARt2RiMm3SDDQ.jpg,0.6533106565475464
1,29sl3T69S0FnXIupCzYSJQ,scM_tES3lwrYI8uu16l81g.jpg,0.6687061190605164
2,IrhJ9wKyrACD-5c1k7OR3w,scOGQHpdUl1yCpQaDP5tPQ.jpg,0.5140327215194702
3,IrhJ9wKyrACD-5c1k7OR3w,ZGGfNb4-_uDVJvRr16Kn5A.jpg,0.5877150893211365
4,z7lXHCc5kzpsm-wgIbD29Q,SCp2VWA0jxJk6chvXx-n_Q.jpg,0.709343433380127
5,AX4vju6Zc4FG_i3DI3SOSw,sCPePerpArwCrUnGiZIRXw.jpg,0.7447730898857117
6,AX4vju6Zc4FG_i3DI3SOSw,w0pGo4siJqO774t9j6nWgw.jpg,0.582209050655365
7,7HtCJQjpcIzcVADt15qIsg,scRsh1-XKJNZuJGrCplK6Q.jpg,0.522377073764801
8,WO4GUBtSqYc6j0gifPJ-Ow,sCtw6WfKt6Dni1KLCCFAyA.jpg,0.316644549369812
9,fGd4s3JHmSn7rCb5P1LpLg,scuwaaAYkG2wzO64mC6nNw.jpg,0.7397382259368896
10,fGd4s3JHmSn7rCb5P1LpLg,_tKq1nIG133NKZtRR8a5UA.jpg,0.7678474187850952
11,7rkqKYxtkfQiwsYYIZuKjQ,sCUwoV11w4p3LNrcMBEXRw.jpg,0.7244770526885986
12,7rkqKYxtkfQiwsYYIZuKjQ,SUjUL-4iUkfeFxQplvLxWQ.jpg,0.5524576306343079
13,-pwqRl8VbWClP02vy8Xvdw,scWI3knN-znuR6bwMxwNlw.jpg,0.6774793863296509
14,4scgTOreSjyeF2Zc3F8PHw,SCXVMNK-XAqyvYjDycWj3Q.jpg,0.7629992961883545
15,_CGhPMiE1RdRnoeJXe1sQw,SD0d9ahcmLmvvOFYCyxZDg.jpg,0.55470210313797
16,CCZkrIfcz4vkehUPhY6DSg,sd1gieGq1ZcjgEirC7lqKg.jpg,0.7206676006317139
17,TpeZAmeDdQHKjyJzfJgkXg,sD5f8z2p-g2xMWfoX7EHag.jpg,0.7413948178291321
18,m71G39dC89hU5rg6_UF-Mg,sDaOIMEIFOaywcIYXPDzgQ.jpg,0.6989977955818176
19,QQgSz2-7huC6E1SUpMdi2w,sDbcPL16kIWucp0AUPRW7w.jpg,0.42784997820854187
20,lUYsiK5glnyOLuax7LTJ9Q,SdBlV08uc-owNBPPvCMRgQ.jpg,0.7024733424186707
21,YSRQN3jf6yvTANI1alarEw,sDbOnBRHsG9pPQyi1Ty0RQ.jpg,0.5046207308769226
22,oisXBsnTEiFYZjB5P9qObg,sDd3xk6wsSKfkapxuSIkJA.jpg,0.7956074476242065
23,oisXBsnTEiFYZjB5P9qObg,yoI6QpUu02qIQYxe0fKpRQ.jpg,0.7833028435707092
24,yE0Yrv2kYiz5h5894-iy3w,sDdgM9QyZl6iS6TYimaS9A.jpg,0.6810211539268494
25,8G8d-T8GrKe1Ppj-spVVJg,sDdu1zmfKXE-PSBxHAB1xA.jpg,0.7080110311508179
26,FA6XNS4khuhmbS_MMTOOuA,SDeercZOk1Ee6t45E8ZTiA.jpg,0.6011841297149658
27,8mk-i8IycJGDIAeDa103lg,Sdf6Mr9ScS49hG36QnJwDw.jpg,0.5843461155891418
28,8mk-i8IycJGDIAeDa103lg,vFmu6MhNUO1bf7GSSESnxQ.jpg,0.6489009857177734
29,8mk-i8IycJGDIAeDa103lg,wIveVcKmpSUkBn2-BwbreA.jpg,0.7267680168151855
30,jFBIpepu_PPg1dm62Ug44A,sDFXcORe87Shi3KIK9kl0g.jpg,0.6980180144309998
